#YY/MM/DD,HR:MN:SC,aveconc,concent,rawconc,cnt_sec,condtmp,satttmp,satbtmp,optctmp,inlttmp,smpflow,satflow,pressur,condpwr,sattpwr,satbpwr,optcpwr,satfpwr,fillcnt,err_num
19/11/22,15:17:28,10882.2,10766,10432,63531,19.9,45,45,30,20.7,365,367,970,237,29,25,27,51,0,0
19/11/22,15:17:29,10841.9,10714,10383,63214,19.9,45,45,29.9,20.7,365,367,970,237,29,25,54,51,0,0
19/11/22,15:17:30,10822.1,10900,10557,64203,19.9,44.9,45,30,20.7,364,367,970,237,59,25,27,51,0,0
19/11/22,15:17:31,10827.4,10903,10561,64222,19.9,44.9,45,29.9,20.7,364,367,970,237,59,25,54,51,0,0
19/11/22,15:17:32,10840.1,10959,10613,64541,19.9,44.9,45,29.9,20.7,364,367,970,237,59,25,54,51,0,0
19/11/22,15:17:33,10868.3,10965,10619,64555,19.9,45,45,29.9,20.7,364,367,970,237,29,25,54,51,0,0
19/11/22,15:17:34,10905,10882,10540,64099,19.9,45,45,29.9,20.7,365,367,970,237,29,25,54,51,0,0
19/11/22,15:17:35,10922.3,10905,10563,64203,19.9,45,45,29.9,20.7,364,367,970,237,29,25,54,51,0,0
19/11/22,15:17:36,10934.3,11018,10669,64889,19.9,44.9,45,29.9,20.7,364,366,970,237,59,25,54,51,0,0
19/11/22,15:17:37,10946.4,10965,10619,64554,19.9,44.9,45,29.9,20.7,364,366,970,237,59,25,54,51,0,0
19/11/22,15:17:38,10938.8,10883,10541,64070,19.9,44.9,45,29.9,20.7,364,366,970,237,59,25,54,51,0,0
19/11/22,15:17:39,10923.3,10809,10471,63679,19.9,45,45,29.9,20.6,364,367,970,237,29,25,54,51,0,0
19/11/22,15:17:40,10912.4,10869,10527,63988,19.9,45,45,29.9,20.6,364,367,970,237,29,25,54,51,0,0
19/11/22,15:17:41,10883.1,10761,10427,63376,19.9,45,45,29.9,20.6,364,367,970,237,29,25,54,51,0,0
19/11/22,15:17:42,10847.9,10870,10529,64070,19.8,45,45,30,20.6,365,366,970,236,0,0,0,51,0,0
19/11/22,15:17:43,10837.3,10872,10531,64040,19.8,44.9,45,30,20.6,364,367,970,236,29,0,0,51,0,0
19/11/22,15:17:44,10840.2,10849,10510,63880,19.9,44.9,45,29.9,20.6,364,367,970,236,59,25,54,51,0,0
19/11/22,15:17:45,10843.1,10858,10519,63916,19.8,44.9,45,29.9,20.6,364,367,970,235,29,0,27,51,0,0
19/11/22,15:17:46,10850.4,10845,10506,63892,19.8,44.9,45,30,20.6,365,367,970,234,29,0,0,51,0,0
19/11/22,15:17:47,10861.7,10899,10557,64266,19.8,44.9,45,30,20.6,365,366,970,234,29,0,0,51,0,0
19/11/22,15:17:48,10848.1,10803,10466,63711,19.9,44.9,45,30,20.6,365,366,970,234,59,25,27,51,0,0
19/11/22,15:17:49,10856,10900,10558,64247,19.9,44.9,45,30,20.6,364,366,970,234,59,25,27,51,0,0
19/11/22,15:17:50,10862.1,10884,10542,64109,19.9,44.9,45,30,20.6,364,366,970,234,59,25,27,51,0,0
19/11/22,15:17:51,10863.2,10857,10518,63964,19.9,44.9,44.9,30,20.6,364,367,970,234,59,50,27,51,0,0
19/11/22,15:17:52,10862.2,10867,10527,63965,19.9,44.9,44.9,30,20.6,364,367,970,234,59,50,27,51,0,0
19/11/22,15:17:53,10874.4,10864,10525,63951,19.9,45,44.9,30,20.5,365,366,970,234,29,50,27,51,0,0
19/11/22,15:17:54,10857,10813,10475,63746,19.9,45,44.9,30,20.5,365,366,970,234,29,50,27,51,0,0
19/11/22,15:17:55,10861.6,10907,10563,64344,19.9,44.9,44.9,30,20.5,365,366,970,234,59,50,27,51,0,0
19/11/22,15:17:56,10851.4,10806,10469,63757,19.9,44.9,44.9,30,20.5,365,367,970,234,59,50,27,51,0,0
19/11/22,15:17:57,10859.6,10908,10565,64282,19.9,44.9,45,29.9,20.5,364,367,970,234,59,25,54,51,0,0
19/11/22,15:17:58,10853.4,10833,10495,63823,19.9,44.9,45,29.9,20.5,365,366,970,234,59,25,54,51,0,0
19/11/22,15:17:59,10869,10891,10549,64195,19.9,45,45,29.9,20.5,365,366,970,234,29,25,54,51,0,0
19/11/22,15:18:00,10861.8,10871,10530,64140,19.9,45,45,29.9,20.5,365,366,970,234,29,25,54,51,0,0
19/11/22,15:18:01,10862.8,10811,10474,63766,19.9,45,45,29.9,20.5,365,367,970,234,29,25,54,51,0,0
19/11/22,15:18:02,10856,10874,10533,64118,19.9,44.9,45,29.9,20.5,364,367,970,234,59,25,54,51,0,0
19/11/22,15:18:03,10849.4,10800,10465,63649,19.9,44.9,45,29.9,20.5,364,367,970,234,59,25,54,51,0,0
19/11/22,15:18:04,10840,10844,10505,63872,19.9,44.9,45,29.9,20.5,364,367,970,234,59,25,54,51,0,0
19/11/22,15:18:05,10848.6,10914,10571,64167,19.9,44.9,45,29.9,20.5,364,367,970,234,59,25,54,51,0,0
19/11/22,15:18:06,10875.4,10945,10599,64384,19.9,44.9,45,29.9,20.5,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:07,10874.2,10868,10528,63974,19.9,44.9,45,29.9,20.5,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:08,10877.6,10817,10479,63703,19.9,45,45,29.9,20.5,364,367,970,234,29,25,54,51,0,0
19/11/22,15:18:09,10860.4,10758,10423,63322,19.9,45,45,30,20.5,364,367,970,234,29,25,27,51,0,0
19/11/22,15:18:10,10883.6,11030,10680,64873,19.9,45,45,29.9,20.5,364,367,970,234,29,25,54,51,0,0
19/11/22,15:18:11,10879.4,10924,10580,64236,19.9,44.9,45,29.9,20.5,364,367,970,234,59,25,54,51,0,0
19/11/22,15:18:12,10889.6,10919,10575,64237,20,44.9,45,30,20.6,364,366,970,234,129,50,54,51,0,0
19/11/22,15:18:13,10875.2,10745,10412,63226,20,45,45,29.9,20.6,363,366,970,234,59,50,127,51,0,0
19/11/22,15:18:14,10906.4,10914,10570,64120,20,45.1,45,30,20.6,364,366,970,234,29,50,54,51,0,0
19/11/22,15:18:15,10891.6,10956,10610,64403,20,45.1,45,30,20.5,364,367,970,234,29,50,54,51,0,0
19/11/22,15:18:16,10875.4,10843,10504,63815,20,45.1,45,30,20.5,364,367,970,234,29,50,54,51,0,0
19/11/22,15:18:17,10869.2,10888,10546,64070,20,45.1,45,30,20.5,364,367,970,234,29,50,54,51,0,0
19/11/22,15:18:18,10918.6,10992,10643,64692,20,45,45,30,20.5,365,366,970,234,59,50,54,51,0,0
19/11/22,15:18:19,10890.4,10773,10438,63520,20,45,45,30,20.5,364,366,970,234,59,50,54,51,0,0
19/11/22,15:18:20,10909,11049,10697,65060,20,45,45,30,20.5,364,366,970,234,59,50,54,51,0,0
19/11/22,15:18:21,10957.2,11084,10730,65222,20,45.1,45.1,30.1,20.5,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:22,11012.8,11166,10807,65658,20,45.1,45.1,30.1,20.5,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:23,11023.4,11045,10693,65005,20,45.1,45.1,30.1,20.5,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:24,11045.8,10885,10543,64096,20,45.1,45.1,30.1,20.5,364,367,970,234,29,25,27,51,0,0
19/11/22,15:18:25,10990.8,10774,10439,63449,20,45,45.1,30.1,20.5,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:26,10922,10740,10408,63274,20,45,45.1,30.1,20.5,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:27,10845.8,10785,10449,63481,20,45,45.1,30.1,20.5,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:28,10777.8,10705,10374,63064,20,45.1,45.1,30.1,20.4,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:29,10751.8,10755,10420,63369,20,45.1,45.1,30.1,20.4,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:30,10731.6,10673,10345,62922,20,45.1,45.1,30.1,20.4,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:31,10723.6,10700,10369,63035,20,45,45.1,30.1,20.4,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:32,10681,10572,10250,62301,20,45,45.1,30.1,20.4,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:33,10636.6,10483,10166,61791,20,45,45.1,30.1,20.4,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:34,10578.4,10464,10147,61686,20,45,45.1,30.1,20.4,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:35,10561.4,10588,10264,62431,20,45.1,45.1,30.1,20.4,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:36,10539.8,10592,10268,62424,20,45.1,45.1,30.1,20.4,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:37,10527.2,10509,10191,61882,20,45.1,45.1,30.1,20.4,364,366,970,234,29,25,27,51,0,0
19/11/22,15:18:38,10532.8,10511,10192,61932,20,45,45.1,30.1,20.4,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:39,10539.4,10497,10179,61881,20,45,45.1,30.1,20.4,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:40,10538,10581,10257,62345,20,45,45.1,30.1,20.4,364,366,970,234,59,25,27,51,0,0
19/11/22,15:18:41,10532.8,10566,10244,62226,20,45,45.1,30,20.4,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:43,10549.8,10594,10269,62346,19.9,45,45.1,30,20.4,364,366,970,234,29,0,27,51,0,0
19/11/22,15:18:44,10566,10592,10268,62371,19.9,45,45.1,30,20.4,364,366,970,234,29,0,27,51,0,0
19/11/22,15:18:45,10597.8,10656,10328,62748,20,45,45.1,30,20.4,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:46,10620,10692,10363,62947,20,45,45.1,30,20.4,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:47,10623.6,10584,10260,62361,20,45,45.1,30,20.4,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:48,10610,10526,10206,62034,19.9,45,45.1,30,20.4,364,366,970,234,29,0,27,51,0,0
19/11/22,15:18:49,10607.4,10518,10200,61925,20,45,45.1,30,20.4,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:50,10603.7,10757,10422,63330,20,45,45.1,30,20.4,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:51,10589.8,10488,10170,61797,20,45,45,30,20.4,364,366,970,234,59,50,54,51,0,0
19/11/22,15:18:52,10588.1,10663,10334,62732,20,45,45,30,20.4,364,366,970,234,59,50,54,51,0,0
19/11/22,15:18:53,10612.7,10635,10309,62622,20,45,45,30,20.4,364,366,970,234,59,50,54,51,0,0
19/11/22,15:18:54,10610.5,10501,10183,61824,20,45,45,30,20.4,364,366,970,234,59,50,54,51,0,0
19/11/22,15:18:55,10595.2,10621,10296,62497,20,45,45,30,20.4,364,366,970,234,59,50,54,51,0,0
19/11/22,15:18:56,10593.6,10608,10284,62508,20,45.1,45,30,20.4,364,366,970,234,29,50,54,51,0,0
19/11/22,15:18:57,10601.9,10626,10301,62614,20,45.1,45,30,20.4,364,366,970,234,29,50,54,51,0,0
19/11/22,15:18:58,10587.4,10527,10206,61995,20,45,45.1,30,20.4,364,366,970,234,59,25,54,51,0,0
19/11/22,15:18:59,10588.9,10624,10299,62549,20,45,45.1,30,20.3,364,366,970,234,59,25,54,51,0,0
19/11/22,15:19:00,10598.7,10596,10272,62403,20,45,45.1,30,20.3,364,365,970,234,59,25,54,51,0,0
19/11/22,15:19:01,10597.3,10619,10294,62611,20,45,45.1,30,20.3,364,366,970,234,59,25,54,51,0,0
19/11/22,15:19:02,10590.3,10545,10224,62104,19.9,45,45.1,30,20.3,364,366,970,234,29,0,27,51,0,0
19/11/22,15:19:03,10581.3,10518,10199,61923,19.9,45.1,45.1,30,20.3,364,366,970,234,0,0,27,51,0,0
19/11/22,15:19:04,10576.5,10585,10261,62330,19.9,45,45.1,30,20.3,364,366,970,234,29,0,27,51,0,0
19/11/22,15:19:05,10570.3,10573,10250,62310,19.9,45,45.1,30,20.3,364,366,970,234,29,0,27,51,0,0
19/11/22,15:19:06,10580,10739,10407,63255,19.9,45,45.1,30,20.3,364,366,970,234,29,0,27,51,0,0
19/11/22,15:19:07,10604.4,10669,10340,62821,19.9,45,45.1,30,20.3,364,365,970,234,29,0,27,51,0,0
19/11/22,15:19:08,10648.1,10831,10493,63811,19.9,45,45.1,30,20.3,364,365,970,234,29,0,27,51,0,0
19/11/22,15:19:09,10722.2,11013,10663,64780,19.9,44.9,45.1,30,20.2,364,366,970,234,59,0,27,51,0,0
19/11/22,15:19:10,10812.2,11045,10694,64978,19.9,44.9,45.1,30,20.2,364,366,970,234,59,0,27,51,0,0
19/11/22,15:19:11,10878.3,10928,10585,64295,19.9,44.9,45.1,30,20.2,364,366,970,234,59,0,27,51,0,0
19/11/22,15:19:12,10932.3,11020,10670,64811,19.9,45,45,30,20.2,364,366,970,234,29,25,27,51,0,0
19/11/22,15:19:13,10979,10947,10601,64425,19.9,45,45,30,20.2,364,366,970,234,29,25,27,51,0,0
19/11/22,15:19:14,10984.9,10956,10610,64555,19.9,45,45,30,20.2,365,366,970,234,29,25,27,51,0,0
19/11/22,15:19:15,10981.9,11072,10719,65219,19.9,44.9,45,30,20.2,365,366,970,234,59,25,27,51,0,0
19/11/22,15:19:16,10985.5,10937,10592,64443,19.9,44.9,45,30,20.2,364,366,970,234,59,25,27,51,0,0
19/11/22,15:19:17,10984,10996,10647,64727,19.9,44.9,45,30,20.2,364,366,970,234,59,25,27,51,0,0
19/11/22,15:19:18,10980,10931,10586,64353,19.9,45,45,30,20.2,364,366,970,234,29,25,27,51,0,0
19/11/22,15:19:19,10989.9,11071,10717,65098,19.9,45,45,30,20.2,364,366,970,234,29,25,27,51,0,0
19/11/22,15:19:20,10997.4,11032,10682,64874,19.9,44.9,45,30,20.2,364,366,970,234,59,25,27,51,0,0
19/11/22,15:19:21,11006.9,11072,10718,65139,19.9,44.9,45,30,20.2,364,365,970,234,59,25,27,51,0,0
19/11/22,15:19:22,11030.3,11095,10741,65309,19.9,44.9,45,30,20.2,364,365,970,234,59,25,27,51,0,0
19/11/22,15:19:23,11057,11099,10745,65301,19.9,44.9,45,30,20.2,364,365,970,234,59,25,27,51,0,0
19/11/22,15:19:24,11059.8,10931,10586,64364,19.9,44.9,45,30,20.2,364,365,970,234,59,25,27,51,0,0
19/11/22,15:19:25,11047.9,11053,10700,65058,19.9,45,45,30,20.2,364,365,970,234,29,25,27,51,0,0
19/11/22,15:19:26,11030.3,10875,10533,64015,19.9,45,45,30,20.2,364,366,970,234,29,25,27,51,0,0
19/11/22,15:19:27,10992.9,10918,10575,64201,19.9,45,44.9,30,20.2,364,365,970,234,29,50,27,51,0,0
19/11/22,15:19:28,10964.1,10988,10639,64712,19.9,45,45,30,20.2,364,365,970,234,29,25,27,51,0,0
19/11/22,15:19:29,10950.1,10902,10559,64170,19.9,44.9,45,29.9,20.2,364,366,970,234,59,25,54,51,0,0
19/11/22,15:19:30,10940.9,10990,10643,64648,19.9,44.9,45,29.9,20.2,364,365,970,234,59,25,54,51,0,0
19/11/22,15:19:31,10939.2,10921,10577,64249,19.9,44.9,45,29.9,20.2,364,365,970,234,59,25,54,51,0,0
19/11/22,15:19:32,10945,10930,10584,64334,19.9,44.9,45,29.9,20.2,364,365,970,234,59,25,54,51,0,0
19/11/22,15:19:33,10929.1,10817,10480,63626,19.9,44.9,45,30,20.2,364,365,970,234,59,25,27,51,0,0
19/11/22,15:19:34,10906.9,10851,10512,63853,19.9,44.9,45,29.9,20.2,364,366,970,234,59,25,54,51,0,0
19/11/22,15:19:35,10876.6,10738,10406,63197,19.9,45,45,29.9,20.2,364,366,970,234,29,25,54,51,0,0
19/11/22,15:19:36,10846.9,10876,10535,64011,19.9,45,45,29.9,20.2,364,366,970,234,29,25,54,51,0,0
19/11/22,15:19:37,10822.2,10728,10396,63135,19.9,45,45,29.9,20.2,364,365,970,234,29,25,54,51,0,0
19/11/22,15:19:38,10796.4,10761,10426,63404,19.9,44.9,45,29.9,20.2,364,365,970,234,59,25,54,51,0,0
19/11/22,15:19:39,10788.9,10832,10494,63795,19.9,44.9,45,29.9,20.2,364,365,970,234,59,25,54,51,0,0
19/11/22,15:19:40,10785.1,10719,10387,63168,19.9,44.9,45,29.9,20.3,364,365,970,234,59,25,54,51,0,0
19/11/22,15:19:41,10782.8,10872,10531,63929,19.9,44.9,45,30,20.3,364,365,970,234,59,25,27,51,0,0
19/11/22,15:19:42,10802.4,10900,10557,64064,19.9,44.9,45,29.9,20.3,363,366,970,234,59,25,54,51,0,0
19/11/22,15:19:43,10823.1,10848,10508,63722,19.9,44.9,45,30,20.4,363,365,970,234,59,25,27,51,0,0
19/11/22,15:19:44,10816.6,10764,10430,63262,19.9,45,45,30,20.5,364,366,970,234,29,25,27,51,0,0
19/11/22,15:19:45,10774.5,10565,10243,62176,19.9,45,45,30,20.5,364,365,970,234,29,25,27,51,0,0
19/11/22,15:19:46,10788.6,10866,10527,63952,19.9,45,45,30,20.6,363,366,970,234,29,25,27,51,0,0
19/11/22,15:19:47,10763.2,10773,10439,63306,20,44.9,45,30,20.6,363,366,970,234,129,50,54,51,0,0
19/11/22,15:19:48,10728.8,10676,10347,62626,20,44.9,45,30,20.6,362,366,970,234,129,50,54,51,0,0
19/11/22,15:19:49,10680.2,10521,10201,61708,20,45,45,30.1,20.7,363,366,970,234,58,50,27,51,0,0
19/11/22,15:19:50,10682.8,10578,10255,62074,20,45.1,45,30,20.7,363,365,970,234,29,50,54,51,0,0
19/11/22,15:19:51,10636.4,10634,10308,62509,20,45.1,45,30,20.7,364,366,970,234,29,50,54,51,0,0
19/11/22,15:19:52,10636.4,10773,10438,63350,20,45.1,45,30,20.7,363,366,970,234,29,50,54,51,0,0
19/11/22,15:19:53,10625.4,10621,10296,62435,20,45.1,45,30,20.7,363,366,970,234,29,50,54,51,0,0
19/11/22,15:19:54,10638.2,10585,10261,62115,20,45.1,45,30,20.7,363,366,970,234,29,50,54,51,0,0
19/11/22,15:19:55,10609.4,10434,10119,61334,20,45,45,30,20.7,363,365,970,234,58,50,54,51,0,0
19/11/22,15:19:56,10509.8,10136,9838,59683,20,45,45,30.1,20.7,363,366,970,234,58,50,27,51,0,0
19/11/22,15:19:57,10342.6,9937,9652,58473,20,45,45,30.1,20.8,363,366,970,234,58,50,27,51,0,0
19/11/22,15:19:58,10179.2,9804,9526,57719,20,45,45.1,30.1,20.8,363,366,970,234,58,25,27,51,0,0
19/11/22,15:19:59,10076.8,10073,9780,59281,20,45.1,45.1,30.1,20.9,363,365,970,234,29,25,27,51,0,0
19/11/22,15:20:00,10052,10310,10002,60636,20,45.1,45.1,30.1,20.9,363,365,970,234,29,25,27,51,0,0
19/11/22,15:20:01,10007.2,9912,9627,58364,20,45.1,45.1,30.1,20.9,363,365,970,234,29,25,27,51,0,0
19/11/22,15:20:02,10055,10176,9877,59849,20,45,45.1,30.1,20.9,363,365,970,234,58,25,27,51,0,0
19/11/22,15:20:03,10185.8,10458,10143,61498,20,45,45.1,30.1,20.9,363,365,970,234,58,25,27,51,0,0
19/11/22,15:20:04,10264.6,10467,10152,61583,20,45,45.1,30.1,20.9,364,365,970,234,58,25,27,51,0,0
19/11/22,15:20:05,10365.6,10815,10478,63572,20.1,45,45.1,30.1,20.9,364,365,970,234,129,50,54,51,0,0
19/11/22,15:20:06,10563.2,10900,10557,64138,20.1,45.1,45.1,30.1,20.9,364,365,970,234,58,50,54,51,0,0
19/11/22,15:20:07,10683.4,10777,10442,63352,20,45.1,45.1,30.1,20.8,364,365,970,234,29,25,27,51,0,0
19/11/22,15:20:08,10668,10381,10071,61212,20.1,45.2,45.1,30.1,20.8,364,366,970,234,29,50,54,51,0,0
19/11/22,15:20:09,10604.4,10149,9851,59829,20.1,45.1,45.1,30.1,20.8,364,366,970,234,58,50,54,51,0,0
19/11/22,15:20:10,10468.2,10134,9836,59690,20.1,45.1,45.1,30.1,20.8,364,366,970,234,58,50,54,51,0,0
19/11/22,15:20:11,10398.6,10552,10231,62134,20.1,45.1,45.1,30.1,20.9,363,366,970,234,58,50,54,51,0,0
19/11/22,15:20:12,10358.2,10575,10253,62196,20.1,45.1,45.1,30.1,20.9,363,366,970,234,58,50,54,51,0,0
19/11/22,15:20:13,10417.2,10676,10347,62695,20.1,45.1,45.1,30.1,20.9,363,366,970,234,58,50,54,51,0,0
19/11/22,15:20:14,10543,10778,10443,63269,20.1,45.1,45.1,30.1,20.9,363,365,970,234,58,50,54,51,0,0
19/11/22,15:20:15,10709.2,10965,10617,64334,20.1,45.1,45.1,30.1,20.9,363,365,970,234,58,50,54,51,0,0
19/11/22,15:20:16,10774,10876,10535,63877,20.1,45.2,45.2,30.1,20.9,363,365,970,234,29,25,54,51,0,0
19/11/22,15:20:17,10829.6,10853,10513,63755,20.1,45.2,45.2,30.1,20.9,363,365,970,234,29,25,54,51,0,0
19/11/22,15:20:19,10886,10958,10611,64325,20.1,45.2,45.2,30.1,20.9,363,365,970,234,29,25,54,51,0,0
19/11/22,15:20:20,10951,11103,10748,65198,20.1,45.1,45.2,30.1,20.9,363,365,970,234,58,25,54,51,0,0
19/11/22,15:20:21,10944.6,10933,10589,64212,20.1,45.1,45.2,30.1,20.9,364,365,970,234,58,25,54,51,0,0
19/11/22,15:20:22,10936.2,10834,10495,63695,20.1,45.1,45.2,30.1,20.9,364,365,970,234,58,25,54,51,0,0
19/11/22,15:20:23,10919,10767,10432,63348,20.1,45.1,45.2,30.1,21,364,365,970,234,58,25,54,51,0,0
19/11/22,15:20:24,10912.2,10924,10580,64212,20.1,45.1,45.2,30.1,21,364,365,970,234,58,25,54,51,0,0
19/11/22,15:20:25,10767,10343,10033,60983,20.1,45.2,45.2,30.2,21.1,364,365,970,234,29,25,27,51,0,0
19/11/22,15:20:26,10634.8,10201,9900,60197,20.1,45.2,45.2,30.2,21.1,364,365,970,234,29,25,27,51,0,0
19/11/22,15:20:27,10521.4,10333,10025,60948,20.1,45.2,45.2,30.2,21.1,364,365,970,234,29,25,27,51,0,0
19/11/22,15:20:28,10453.3,10520,10200,61977,20.1,45.2,45.2,30.2,21.1,364,366,970,234,29,25,27,51,0,0
19/11/22,15:20:29,10388.4,10679,10350,62860,20.2,45.1,45.2,30.2,21.2,364,365,970,235,129,50,54,51,0,0
19/11/22,15:20:30,10462.4,10815,10478,63532,20.2,45.1,45.2,30.2,21.2,363,365,970,235,129,50,54,51,0,0
19/11/22,15:20:31,10568.7,10792,10456,63398,20.2,45.2,45.2,30.2,21.2,363,365,970,235,60,50,54,51,0,0
19/11/22,15:20:32,10657,10625,10299,62447,20.2,45.3,45.2,30.3,21.2,363,366,970,235,30,50,27,51,0,0
19/11/22,15:20:33,10705,10708,10378,62956,20.2,45.3,45.2,30.2,21.3,364,365,970,235,30,50,54,51,0,0
19/11/22,15:20:34,10727.3,10714,10382,63024,20.2,45.3,45.2,30.3,21.3,364,365,970,235,30,50,27,51,0,0
19/11/22,15:20:35,10713.8,10645,10317,62648,20.2,45.3,45.2,30.3,21.3,364,365,970,235,30,50,27,51,0,0
19/11/22,15:20:36,10672.9,10553,10232,62130,20.2,45.3,45.2,30.3,21.3,364,365,970,235,30,50,27,51,0,0
19/11/22,15:20:37,10636.8,10503,10185,61825,20.2,45.2,45.2,30.3,21.4,364,365,970,235,60,50,27,51,0,0
19/11/22,15:20:38,10586.1,10323,10015,60814,20.2,45.2,45.3,30.3,21.4,364,366,970,235,60,25,27,51,0,0
19/11/22,15:20:39,10523.6,10474,10157,61676,20.2,45.2,45.3,30.3,21.4,364,366,970,235,60,25,27,51,0,0
19/11/22,15:20:40,10487.3,10522,10203,61925,20.2,45.2,45.3,30.3,21.4,364,366,970,235,60,25,27,51,0,0
19/11/22,15:20:41,10464.1,10444,10130,61521,20.2,45.3,45.3,30.3,21.4,364,365,970,235,30,25,27,51,0,0
19/11/22,15:20:42,10432.7,10298,9992,60732,20.2,45.3,45.3,30.3,21.5,364,365,970,235,30,25,27,51,0,0
19/11/22,15:20:43,10387.2,10073,9780,59385,20.2,45.3,45.3,30.3,21.5,364,366,970,235,30,25,27,51,0,0
19/11/22,15:20:44,10349.5,10347,10039,60877,20.2,45.3,45.3,30.3,21.5,364,365,970,235,30,25,27,51,0,0
19/11/22,15:20:45,10321,10364,10054,61079,20.2,45.2,45.3,30.3,21.5,364,365,970,235,60,25,27,51,0,0
19/11/22,15:20:46,10321.4,10606,10281,62431,20.2,45.2,45.3,30.3,21.5,364,365,970,235,60,25,27,51,0,0
19/11/22,15:20:47,10370.5,10627,10302,62586,20.2,45.2,45.3,30.3,21.5,364,365,970,235,60,25,27,51,0,0
19/11/22,15:20:48,10457.3,10612,10287,62422,20.3,45.2,45.3,30.3,21.5,364,366,970,237,130,50,54,51,0,0
19/11/22,15:20:49,10548.6,10721,10389,63074,20.3,45.3,45.3,30.3,21.6,364,365,970,238,60,50,54,51,0,0
19/11/22,15:20:50,10615.7,10661,10333,62743,20.3,45.3,45.3,30.3,21.6,364,365,970,239,60,50,54,51,0,0
19/11/22,15:20:51,10640.4,10556,10234,62146,20.3,45.3,45.3,30.3,21.6,364,365,970,240,60,50,54,51,0,0
19/11/22,15:20:52,10625.7,10530,10209,62025,20.3,45.3,45.3,30.3,21.6,364,366,970,241,60,50,54,51,0,0
19/11/22,15:20:53,10633.6,10788,10453,63450,20.3,45.3,45.3,30.3,21.6,364,365,970,242,60,50,54,51,0,0
19/11/22,15:20:54,10662.8,10837,10498,63758,20.2,45.4,45.3,30.3,21.6,364,366,970,241,0,25,27,51,0,0
19/11/22,15:20:55,10695.7,10874,10534,63973,20.2,45.4,45.3,30.3,21.6,364,366,970,241,0,25,27,51,0,0
19/11/22,15:20:56,10735,10736,10404,63260,20.2,45.3,45.3,30.3,21.6,364,365,970,241,30,25,27,51,0,0
19/11/22,15:20:57,10779.1,10791,10456,63606,20.2,45.3,45.3,30.3,21.6,365,365,970,241,30,25,27,51,0,0
19/11/22,15:20:58,10802.1,10757,10423,63449,20.2,45.3,45.4,30.3,21.6,364,366,970,241,30,0,27,51,0,0
19/11/22,15:20:59,10785.8,10705,10373,63042,20.1,45.2,45.4,30.3,21.6,364,366,970,241,30,0,0,51,0,0
19/11/22,15:21:00,10763.6,10784,10449,63563,20.1,45.2,45.4,30.3,21.6,364,366,970,241,30,0,0,51,0,0
19/11/22,15:21:01,10753,10720,10389,63252,20.1,45.2,45.4,30.3,21.6,365,365,970,241,30,0,0,51,0,0
19/11/22,15:21:02,10755.7,10834,10495,63845,20.1,45.2,45.4,30.3,21.5,364,366,970,241,30,0,0,51,0,0
19/11/22,15:21:03,10766.6,10823,10485,63764,20.1,45.2,45.4,30.3,21.5,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:04,10780.1,10774,10440,63518,20.1,45.2,45.3,30.3,21.5,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:05,10779.7,10711,10380,63175,20,45.2,45.3,30.3,21.5,364,366,970,241,0,0,0,51,0,0
19/11/22,15:21:06,10761.4,10610,10285,62537,20,45.2,45.3,30.3,21.6,365,366,970,241,0,0,0,51,0,0
19/11/22,15:21:07,10731.8,10648,10322,62914,20,45.1,45.3,30.2,21.6,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:08,10620.7,9898,9615,58607,20,45.1,45.3,30.3,21.6,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:09,10510.7,10599,10276,62602,20,45.1,45.3,30.2,21.6,365,366,970,241,30,0,0,51,0,0
19/11/22,15:21:10,10488.4,10663,10336,62957,20,45,45.3,30.2,21.7,365,366,970,241,60,0,0,51,0,0
